sequence_id,"Hugenholtz prokMSA_id","Hugenholtz Simrank id","Hugenholtz DNAML id","Hugenholtz DNAML columns","Hugenholtz tax string"
Amb_16S_1181,204443,61.1,0.869082,1193,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1182,207518,83.65,0.968991,1192,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; Thermoleiphilaceae; C-F-2; MFC-EB10; otu_376"
Amb_16S_1183,215392,89.06,0.98104,1123,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Amb_16S_1184,208251,72.35,0.934036,1191,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; Unclassified; otu_183"
Amb_16S_1185,139290,48.13,0.812588,1179,"Hugenholtz:Bacteria; Planctomycetes; agg27; CL500-15; B83; otu_1796"
Amb_16S_1187,210637,89.81,0.975837,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; AKAU3595; otu_2124"
Amb_16S_1188,215492,57.34,0.855638,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Unclassified; otu_1875"
Amb_16S_1189,213060,63.5,0.915578,1191,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_1190,105059,75.28,0.92783,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1191,215356,55.53,0.840871,1195,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1192,138352,65.07,0.90677,1187,"Hugenholtz:Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Unclassified; otu_1704"
Amb_16S_1194,26724,88,0.983743,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; LO133; otu_1956"
Amb_16S_1195,153425,59.94,0.865638,1185,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Amb_16S_1196,152808,85.2,0.977595,1186,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1197,42740,76.85,0.964093,1193,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Amb_16S_1198,136279,86.73,0.980996,1183,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1199,151114,76.43,0.947088,1190,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ephadobacter; Unclassified; otu_211"
Amb_16S_1200,75299,86.22,0.97527,1116,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1201,128164,83.9,0.96075,1180,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Ellin6075; Unclassified; otu_193"
Amb_16S_1202,215984,58.47,0.831177,1157,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; Unclassified; otu_2123"
Amb_16S_1203,204724,88.79,0.980357,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Amb_16S_1204,215370,56.09,0.826875,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Amb_16S_1206,207518,83.26,0.968962,1191,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; Thermoleiphilaceae; C-F-2; MFC-EB10; otu_376"
Amb_16S_1207,211959,66.59,0.888282,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_1209,148464,81.98,0.939923,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Amb_16S_1211,207639,70.52,0.909749,1139,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1212,215370,56.4,0.826875,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Amb_16S_1213,211063,65.58,0.911363,1180,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Unclassified; otu_2203"
Amb_16S_1214,213820,86.44,0.981171,1191,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_1215,211775,79.69,0.968032,1193,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1217,145905,79.27,0.96389,1193,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Amb_16S_1218,156976,81.27,0.969921,1195,"Hugenholtz:Bacteria; Acidobacteria; iii1-8; Unclassified; otu_220"
Amb_16S_1219,216118,56.73,0.836874,1176,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_1220,152195,63.94,0.904968,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1221,131430,80.86,0.953846,1050,"Hugenholtz:Bacteria; Chloroflexi; Ktedobacteria; Ellin7237; AKAU3473; otu_893"
Amb_16S_1222,70827,87.5,0.969587,1185,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Amb_16S_1223,183133,92.34,0.988918,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Gitt-KF-194; Amb_16S_1821; otu_1952"
Amb_16S_1224,214497,70.21,0.92722,1141,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Amb_16S_1225,205035,56.92,0.854708,1192,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1226,78832,75.08,0.908703,1164,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1227,100320,82.08,0.959718,1185,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1228,153263,70.65,0.931493,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Rhodoferax; Unclassified; otu_2232"
Amb_16S_1229,153809,80.92,0.969093,1192,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1230,208248,72.88,0.942989,1191,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1232,75299,87.5,0.976229,1116,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1233,76879,91.15,0.988409,1138,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Amb_16S_1234,212116,87.21,0.974311,1195,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Amb_16S_1235,89300,90.55,0.981476,1157,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_1236,153263,70.65,0.931493,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Rhodoferax; Unclassified; otu_2232"
Amb_16S_1237,1282,52.36,0.851961,1186,"Hugenholtz:Bacteria; Chloroflexi; Thermomicrobia; Unclassified; otu_897"
Amb_16S_1238,210270,63.86,0.899735,1195,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1239,208052,74.79,0.950838,1181,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; A17; A25; otu_1824"
Amb_16S_1241,165101,88.14,0.972276,1108,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Variovorax; Variovorax_sp_WFF52; Variovorax_paradoxus; Variovorax_sp_HAB-30; Variovorax_sp_Pal2; Variovorax_sp_3A_12; otu_2243"
Amb_16S_1242,49731,84.63,0.96793,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonas_sp_SIA181-1A1; Unclassified; otu_2153"
Amb_16S_1243,114075,85.67,0.972247,1146,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1244,216118,56.73,0.836874,1176,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_1245,210710,90.34,0.98806,1190,"Hugenholtz:Bacteria; AD3; ABS-6; otu_379"
Amb_16S_1246,76986,75.38,0.943207,1133,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1247,76595,80.52,0.954108,1137,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin314; Unclassified; otu_2009"
Amb_16S_1248,4619,70.1,0.92222,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Hyphomicrobium_denitrificans; otu_1955"
Amb_16S_1250,102108,59.88,0.88696,1187,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micromonosporaceae; Unclassified; otu_333"
Amb_16S_1252,113308,71.21,0.925156,1195,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Unclassified; otu_1659"
Amb_16S_1253,76270,87.8,0.963381,1129,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1254,59353,88.22,0.982057,1190,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Intrasporangiaceae; Intrasporangiaceae; Unclassified; otu_311"
Amb_16S_1255,113262,83.59,0.974892,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Amb_16S_1256,162063,77.78,0.932321,1098,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Janthinobacterium; Unclassified; otu_2256"
Amb_16S_1258,156886,77.48,0.950169,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Amb_16S_1259,141140,66.21,0.916682,1185,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; RB40; otu_204"
Amb_16S_1260,61405,80.87,0.932539,1180,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1261,144019,71.23,0.933033,1187,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_1262,209061,50.72,0.834549,1182,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1263,136279,85.31,0.979369,1191,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1264,204875,55.63,0.840726,1194,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1266,136040,88.91,0.985502,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Unclassified; otu_2204"
Amb_16S_1267,209145,74.9,0.952858,1193,"Hugenholtz:Bacteria; SPAM; JG37-AG-121; JG34-KF-252; otu_2702"
Amb_16S_1269,154604,83.71,0.976985,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Amb_16S_1270,215679,73.15,0.944196,1145,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Unclassified; otu_261"
Amb_16S_1272,212017,71.33,0.928208,1189,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1274,112168,70.96,0.924037,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Amb_16S_1275,113291,70.06,0.929734,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Amb_16S_1276,113793,80.05,0.967523,1193,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Amb_16S_1277,205999,49.88,0.829447,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_1278,205220,99.63,0.999993,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1279,113544,71.91,0.91347,1170,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1280,192281,46.93,0.805771,1191,"Hugenholtz:Bacteria; Firmicutes; Acidaminococcaceae; Unclassified; otu_1004"
Amb_16S_1281,131406,65.15,0.885506,1189,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micrococcaceae; Arthrobacter; Unclassified; otu_326"
Amb_16S_1283,81666,83.64,0.977552,1186,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Amb_16S_1286,142472,83.39,0.962829,1195,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1287,137002,67.7,0.928731,1188,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Intrasporangiaceae; Intrasporangiaceae; Unclassified; otu_311"
Amb_16S_1290,99540,90.82,0.9812,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1291,204402,68.61,0.909444,1193,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_1292,203908,70.63,0.878893,1174,"Hugenholtz:Bacteria; OD2; SM2F11; KNA6-NB23; Elev_16S_1084; Elev_16S_1619; otu_1732"
Amb_16S_1296,113432,41.96,0.790815,1192,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Polyangium; ZA3704c; Unclassified; otu_2635"
Amb_16S_1297,215054,75.25,0.946129,1189,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-2; Ellin5121; otu_188"
Amb_16S_1298,216470,76.6,0.949268,1186,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Amb_16S_1299,160921,67.32,0.898543,1179,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_1300,149420,96.22,0.974674,1172,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Amb_16S_1301,211600,71.15,0.923789,1190,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1302,205391,84.52,0.968148,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1303,104172,77.84,0.959282,1195,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; MC47; otu_371"
Amb_16S_1304,102799,69.43,0.899822,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; EB1018; otu_2179"
Amb_16S_1305,206109,63.29,0.897061,1192,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1306,144000,75.15,0.91395,1179,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Amb_16S_1308,156544,80.89,0.933629,1183,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-2; Ellin5121; otu_188"
Amb_16S_1309,155013,65.67,0.904314,1181,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1310,102760,53.61,0.845624,1185,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_1313,106623,85.35,0.964209,1179,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1314,113483,65.19,0.893137,1177,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1315,98894,80.93,0.946666,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1316,148464,76.83,0.941332,1179,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Amb_16S_1317,134368,96.64,0.995632,1146,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Pseudomonadaceae; Unclassified; otu_2452"
Amb_16S_1318,210324,91.69,0.988903,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Gitt-KF-194; Amb_16S_1821; otu_1952"
Amb_16S_1319,214497,71.28,0.930025,1142,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Amb_16S_1320,144000,79.45,0.940766,1178,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Amb_16S_1321,76986,79.17,0.972726,1130,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1322,102097,80.56,0.949733,1187,"Hugenholtz:Bacteria; Firmicutes; Bacilli; Unclassified; otu_1040"
Amb_16S_1323,212660,89.8,0.972261,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Gitt-KF-194; Amb_16S_1821; otu_1952"
Amb_16S_1324,214497,55.16,0.843197,1135,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Amb_16S_1325,215252,74.03,0.924458,1184,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1326,215984,75.24,0.902918,1165,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; Unclassified; otu_2123"
Amb_16S_1327,150976,79.71,0.955387,1191,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1328,108768,75.46,0.942684,1174,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; SBR1001; Unclassified; otu_2317"
Amb_16S_1330,128299,59.38,0.907191,1194,"Hugenholtz:Bacteria; Actinobacteria; a13143; Unclassified; otu_235"
Amb_16S_1331,157708,100,0.999993,1191,"Hugenholtz:Bacteria; Firmicutes; Bacilli; Unclassified; otu_1040"
Amb_16S_1332,156886,84.53,0.962741,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Amb_16S_1333,112768,71.5,0.926914,1139,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1334,101876,76.21,0.94703,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_1335,152851,60.61,0.86696,1175,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Unclassified; otu_2056"
Amb_16S_1336,108768,75.46,0.942684,1174,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; SBR1001; Unclassified; otu_2317"
Amb_16S_1337,152195,90.17,0.987261,1191,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1338,208805,81.41,0.962901,1190,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Amb_16S_1339,187097,87.03,0.977784,1195,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1340,209508,77.13,0.944748,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; Unclassified; otu_2012"
Amb_16S_1341,204875,71.24,0.921522,1189,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Amb_16S_1342,78599,82.52,0.964892,1172,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Amb_16S_1343,162951,68.03,0.908122,1132,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Amb_16S_1344,206981,52.61,0.841191,1187,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Amb_16S_1345,112106,88.02,0.990502,1168,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-2; Ellin5121; otu_188"
Amb_16S_1347,154909,71.31,0.936943,1192,"Hugenholtz:Bacteria; Acidobacteria; ABS-327; EB1093; otu_184"
Amb_16S_1348,153263,70.65,0.931493,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Rhodoferax; Unclassified; otu_2232"
Amb_16S_1349,112952,48.5,0.862731,1189,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_1350,207920,46.99,0.808954,1180,"Hugenholtz:Bacteria; Chloroflexi; Unclassified; otu_810"
Amb_16S_1351,211775,80.08,0.968032,1193,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1352,150976,80.47,0.956361,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Amb_16S_1353,168875,77.39,0.957175,1186,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_1355,74174,90.21,0.969369,1173,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; AKAU3595; otu_2124"
Amb_16S_1356,215492,57.34,0.855638,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Unclassified; otu_1875"
Amb_16S_1357,138806,66.36,0.924952,1191,"Hugenholtz:Bacteria; Nitrospirae; Nitrospirales; Nitrospiraceae; Nitrospira; Unclassified; otu_1705"
Amb_16S_1358,114059,72.18,0.931129,1172,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Amb_16S_1359,203011,73.11,0.935068,1140,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Unclassified; otu_1809"
Amb_16S_1360,99085,67.9,0.913267,1128,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Amb_16S_1361,111936,59.93,0.901799,1137,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Unclassified; otu_1889"
Amb_16S_1363,160992,63.2,0.895593,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; KD8-72; otu_2520"
Amb_16S_1364,153263,70.65,0.931493,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Rhodoferax; Unclassified; otu_2232"
Amb_16S_1365,148081,45.65,0.809812,1193,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Bdellovibrionales; Bdellovibrio; Bdellovibrio_bacteriovorus; otu_2547"
Amb_16S_1366,208562,62.27,0.88773,1181,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Amb_16S_1367,209670,75.48,0.940649,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; KD8-72; otu_2520"
Amb_16S_1371,113534,59.74,0.890303,1174,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Amb_16S_1372,160839,65.78,0.927656,1080,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; CL500-29; Unclassified; otu_247"
Amb_16S_1373,143034,67.07,0.905665,1189,"Hugenholtz:Bacteria; Bacteroidetes; Flavobacteriales; Sporocytophaga; Unclassified; otu_674"
Amb_16S_1374,113477,67.92,0.925882,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Amb_16S_1375,142333,51.89,0.866481,1194,"Hugenholtz:Bacteria; Firmicutes; Symbiobacteria; Unclassified; otu_1616"
Amb_16S_1379,76986,79.85,0.971782,1130,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Amb_16S_1380,156635,60.9,0.903441,1189,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-2; CLi114; JG36-TzT-77; otu_187"
Amb_16S_1381,212860,61.89,0.884387,1166,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
