sequence_id	Hugenholtz prokMSA_id	Hugenholtz Simrank id	Hugenholtz DNAML id	Hugenholtz DNAML columns	Hugenholtz tax string
Amb_16S_4551a	142340	63.43	0.94001		700	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4561a	30678	71.51	0.932786	769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_4571a	141804	57.06	0.937553	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4581a	190020	80.26	0.972043	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4601a	54107	79.9	0.949283	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4611a	144887	65.2	0.945867	696	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4621a	140032	42.12	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_4631a	144107	60.88	0.921624	694	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4641a	1144	27.13	0.72528		755	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4651a	190020	83.35	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4661a	190020	66.75	0.929385	744	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4671a	190020	82.68	0.967668	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4691a	190020	80.5	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4701a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_4721a	144887	52.74	0.90693		704	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_4741a	115168	52.05	0.85138		744	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4761a	119654	50.41	0.858283	754	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4771a	190020	80.24	0.967974	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4781a	140032	41.62	0.804914	764	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_4791a	185612	65.7	0.897788	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_4801a	54107	78.52	0.945097	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4811a	108956	54.23	0.847281	737	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; SB95-57; Unclassified; otu_19
Amb_16S_4821a	190020	71.78	0.94001		768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4831a	143651	63.8	0.937234	705	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4841a	185612	65.31	0.895753	755	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_4851a	190020	75.81	0.943818	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4861a	185612	66.71	0.912148	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_4881a	190020	82.23	0.966477	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4891a	54107	78.73	0.946187	759	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4901a	190020	77.46	0.959704	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_4921a	30678	64.36	0.896203	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_4931a	143651	57.94	0.892541	698	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4941a	185612	66.19	0.910651	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_4951a	54107	72.2	0.921609	764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_4981a	185612	65.75	0.899546	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_4991a	54107	59.73	0.865958	753	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5001a	190020	67.08	0.931187	742	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5011a	190020	79.07	0.960881	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5021a	143641	54.96	0.921246	623	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5031a	185612	66.43	0.899401	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_5041a	30678	87.62	0.966317	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5051a	142340	64.69	0.952756	705	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5061a	32035	89.37	0.979935	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5071a	185612	66.47	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_5081a	30678	68.7	0.9127		741	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5091a	185612	64.38	0.894939	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_5101a	115168	52.05	0.85138		744	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5111a	141804	57.26	0.939269	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5121a	190020	82.64	0.972101	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5131a	190020	79.55	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5141a	30678	86.7	0.961986	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5151a	190020	82.19	0.965052	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5161a	1143	76.83	0.953861	767	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_5171a	115168	51.29	0.860493	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5181a	115168	52.05	0.85138		744	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5201a	143651	68.15	0.93485		695	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5211a	30678	87.77	0.966331	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5221a	190020	78.9	0.96934		768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5231a	190020	81.61	0.969354	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5241a	141495	56.79	0.915665	674	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5251a	115168	51.41	0.85138		744	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5261a	148506	57.16	0.917656	729	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5271a	115168	50.12	0.851191	751	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5281a	190020	79.74	0.960866	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5291a	141804	58.15	0.940954	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5301a	144887	63.55	0.93344		699	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5311a	190020	80.91	0.96793		767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5321a	32035	76.49	0.954907	743	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5331a	54107	77.91	0.94094		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5341a	140032	41.19	0.809724	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5351a	190020	79.29	0.957945	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5361a	185612	66.47	0.896421	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_5371a	190020	82.84	0.973439	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5381a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5391a	104384	66.03	0.891204	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5401a	30678	82.21	0.965198	769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5411a	30678	75.48	0.941085	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5421a	143641	54.79	0.921246	623	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5431a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5441a	185612	66.11	0.896523	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_5451a	30678	55.04	0.863952	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5461a	185612	66.43	0.898384	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_5481a	30678	62.04	0.899575	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5491a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5501a	30678	52.82	0.843836	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5511a	144188	56.68	0.926798	623	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5521a	119654	53.64	0.883748	770	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5531a	185612	65.87	0.898035	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_5541a	190020	78.86	0.96091		764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5561a	148506	44.92	0.845246	697	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5571a	119654	52.65	0.875012	758	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5591a	190020	79.95	0.969369	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5601a	141804	57.75	0.944225	639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5611a	140032	41.96	0.805044	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5621a	119654	48.56	0.854039	760	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5651a	30678	57.11	0.84606		762	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5661a	46479	67.14	0.933731	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5671a	141804	57.49	0.948091	644	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5681a	140032	40.75	0.806251	768	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5691a	30678	79.47	0.949413	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5701a	144887	65.16	0.941172	697	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5711a	30678	53.64	0.875652	725	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5721a	144887	65.78	0.949559	705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5731a	144887	67.48	0.939617	698	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5751a	30678	73.71	0.939763	766	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5761a	144887	59.6	0.935824	704	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5771a	185612	66.27	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_5781a	54107	62	0.883588	749	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5791a	142021	55.8	0.85683		701	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5821a	140032	41.5	0.809724	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5831a	141804	57.09	0.93908		639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5841a	190020	80.76	0.966651	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5851a	54107	73.34	0.918601	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_5861a	30678	79.17	0.946565	761	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5871a	142253	55.89	0.931696	636	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5881a	30678	70.97	0.93562		769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5891a	30678	82.42	0.96514		769	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_5901a	140032	41.27	0.809681	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5911a	144887	64.11	0.936376	696	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_5931a	140032	41.84	0.809724	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5941a	190020	82.76	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5951a	202888	21.56	0.601477	672	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; SBAK-shallow-14; otu_125
Amb_16S_5961a	190020	80.98	0.969398	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5971a	190020	83.35	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_5981a	140032	41.19	0.809724	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_5991a	32035	90.21	0.979906	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6001a	190020	78.34	0.956695	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6011a	185612	66.15	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6021a	30678	55.61	0.865594	745	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6031a	30678	62.26	0.902947	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6041a	148506	55.52	0.900753	721	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6051a	190020	81.59	0.958076	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6061a	190020	80.38	0.96091		764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6071a	190020	68.09	0.929531	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6081a	190020	80.31	0.972072	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6091a	185612	66.91	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6101a	185612	65.36	0.896567	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6121a	185612	65.99	0.899561	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6131a	190020	79.22	0.970735	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6141a	140032	42.28	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_6161a	185612	66.87	0.903427	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6171a	190020	83.35	0.973468	768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6181a	32035	89.14	0.982784	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6211a	54107	79	0.94655		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6221a	140032	42.09	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_6241a	190020	79.81	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6261a	148506	56.8	0.908514	722	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6271a	54107	73.3	0.93203		764	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6281a	148506	50.18	0.893515	704	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6291a	1143	67.1	0.92222		766	Hugenholtz:Archaea; Cenarchaea_Cren; SCA1170; Unclassified; otu_29
Amb_16S_6301a	140032	41.22	0.809724	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_6311a	141804	57.34	0.939152	640	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_6321a	190020	78.4	0.959558	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6331a	190020	76.31	0.96248		768	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6341a	185612	65.5	0.897904	758	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6361a	30678	87.04	0.964936	765	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6371a	185612	64.91	0.891538	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6381a	140032	41.92	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_6391a	190020	80.26	0.963686	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6401a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_6411a	30678	88.61	0.971753	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6421a	185612	59.35	0.872236	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6431a	119654	49.83	0.849476	746	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6441a	54107	68.7	0.911435	765	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6451a	140032	42.04	0.811352	767	Hugenholtz:Archaea; Thermoplasmata_Eury; E2; terrestrial_group; Unclassified; otu_122
Amb_16S_6461a	30678	51.72	0.839389	756	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6481a	30678	75.03	0.937946	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6491a	190020	81.81	0.96511		764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; Unclassified; otu_22
Amb_16S_6501a	54107	78.82	0.941332	752	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6521a	731	39.45	0.779261	770	Hugenholtz:Archaea; Thermoplasmata_Eury; Thermoplasmatales; Aciduliprofundum; otu_137
Amb_16S_6531a	185612	64.95	0.893079	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6541a	30678	54.04	0.845755	767	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6551a	185612	65.31	0.898049	759	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6561a	185612	64.35	0.890913	755	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; Unclassified; otu_15
Amb_16S_6571a	115209	51.9	0.846031	761	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6581a	141804	56.88	0.933586	637	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_6591a	142340	63.65	0.943919	693	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6601a	30678	64.5	0.885463	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6611a	115168	51.4	0.836104	740	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6621a	30678	52.3	0.834171	763	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6631a	32035	87.2	0.967843	766	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6641a	1146	56.73	0.887585	762	Hugenholtz:Archaea; Cenarchaea_Cren; Unclassified; otu_14
Amb_16S_6651a	144887	66.45	0.924502	705	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_6661a	108956	53.27	0.841918	760	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; Cenarchaeum; SB95-57; Unclassified; otu_19
Amb_16S_6671a	141804	57.11	0.943861	635	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
Amb_16S_6681a	30678	62.9	0.887047	764	Hugenholtz:Archaea; Cenarchaea_Cren; Cenarchaeales; SAGMA-X; SAGMA-D; NRP-P; otu_23
Amb_16S_6691a	141804	57.18	0.937437	639	Hugenholtz:Archaea; Cenarchaea_Cren; NRP-J; otu_25
